YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,PE2,1714,1670
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,TE1,878,718
2022-12,WEEKDAY,16,TRAIN,TE1,7844,1592
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC24,1741,2516
2022-12,WEEKDAY,12,TRAIN,CC24,12862,11231
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,SW4,606,266
2022-12,WEEKDAY,8,TRAIN,SW4,2670,868
2022-12,WEEKDAY,15,TRAIN,NS1,57848,49492
2022-12,WEEKDAY,15,TRAIN,EW24/NS1,57848,49492
2022-12,WEEKDAY,15,TRAIN,EW24,57848,49492
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,33313,30693
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,EW24,33313,30693
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NS1,33313,30693
2022-12,WEEKDAY,7,TRAIN,CC8,8547,4382
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC8,1856,1115
2022-12,WEEKDAY,5,TRAIN,DT20,40,1
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,DT20,5,0
2022-12,WEEKDAY,22,TRAIN,TE22,3690,311
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,TE22,2663,1072
2022-12,WEEKDAY,10,TRAIN,EW7,10854,6897
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW7,5916,4146
2022-12,WEEKDAY,8,TRAIN,NS8,29284,14897
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,NS8,7251,5038
2022-12,WEEKDAY,22,TRAIN,CG1,1924,237
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CG1,1577,254
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CG1/DT35,2857,430
2022-12,WEEKDAY,22,TRAIN,DT35,5197,535
2022-12,WEEKDAY,22,TRAIN,CG1/DT35,5197,535
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,DT35,2857,430
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE20,210,553
2022-12,WEEKDAY,17,TRAIN,CE2,567,732
2022-12,WEEKDAY,17,TRAIN,NS27/CE2/TE20,567,732
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS27,874,1264
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CE2,510,760
2022-12,WEEKDAY,17,TRAIN,TE20,189,371
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,510,760
2022-12,WEEKDAY,17,TRAIN,NS27,5953,1635
2022-12,WEEKDAY,19,TRAIN,DT13,9007,6903
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT13,3798,2483
2022-12,WEEKDAY,15,TRAIN,EW18,9872,10222
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,EW18,5072,4987
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW7,2722,1477
2022-12,WEEKDAY,6,TRAIN,EW7,10694,5596
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,CC12,1060,1519
2022-12,WEEKDAY,19,TRAIN,CC12,2735,4476
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NE12,7705,8220
2022-12,WEEKDAY,21,TRAIN,CC13,18644,18777
2022-12,WEEKDAY,21,TRAIN,NE12/CC13,16557,17761
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,7705,8220
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC13,8757,8776
2022-12,WEEKDAY,21,TRAIN,NE12,16557,17761
2022-12,WEEKDAY,13,TRAIN,CC7,4054,3975
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC7,2097,1820
2022-12,WEEKDAY,8,TRAIN,NE14,51176,14819
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,NE14,10265,4626
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW29,2804,2248
2022-12,WEEKDAY,11,TRAIN,EW29,4140,4283
2022-12,WEEKDAY,0,TRAIN,CC8,120,410
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,CC8,94,559
2022-12,WEEKDAY,12,TRAIN,PE7,3406,2158
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,PE7,1998,1125
2022-12,WEEKDAY,6,TRAIN,NE16,22741,9607
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,5176,2047
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,STC,5176,2047
2022-12,WEEKDAY,6,TRAIN,NE16/STC,22741,9607
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NE16,5176,2047
2022-12,WEEKDAY,6,TRAIN,STC,22741,9607
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,PW6,714,330
2022-12,WEEKDAY,11,TRAIN,PW6,1218,524
2022-12,WEEKDAY,13,TRAIN,NS19,28942,25914
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS19,14761,13416
2022-12,WEEKDAY,9,TRAIN,EW1,26033,8519
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW1,10452,3931
2022-12,WEEKDAY,12,TRAIN,DT31,5050,3569
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT31,2735,1767
2022-12,WEEKDAY,21,TRAIN,EW24,75546,18344
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,EW24/NS1,36139,9967
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS1,36139,9967
2022-12,WEEKDAY,21,TRAIN,NS1,75546,18344
2022-12,WEEKDAY,21,TRAIN,EW24/NS1,75546,18344
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,EW24,36139,9967
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,BP9,1498,664
2022-12,WEEKDAY,10,TRAIN,BP9,2631,1279
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,CC11,4980,3215
2022-12,WEEKDAY,16,TRAIN,CC11,14776,5611
2022-12,WEEKDAY,0,TRAIN,CC3,26,20
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,CC3,2297,51
2022-12,WEEKDAY,17,TRAIN,TE2,9716,17179
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE2,5303,5462
2022-12,WEEKDAY,17,TRAIN,NS9,39000,54093
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,5303,5462
2022-12,WEEKDAY,17,TRAIN,NS9/TE2,9716,17179
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS9,16965,19993
2022-12,WEEKDAY,11,TRAIN,NS2,18477,12327
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,NS2,10393,6608
2022-12,WEEKDAY,22,TRAIN,EW5,8347,24399
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW5,4803,12108
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,CC10,4091,3630
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,4091,3630
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,DT26,1551,1227
2022-12,WEEKDAY,18,TRAIN,DT26,6178,5498
2022-12,WEEKDAY,18,TRAIN,CC10,30331,11409
2022-12,WEEKDAY,18,TRAIN,CC10/DT26,30331,11409
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC12,1582,1194
2022-12,WEEKDAY,13,TRAIN,CC12,3156,2643
2022-12,WEEKDAY,22,TRAIN,NE11,1550,4451
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NE11,744,2434
2022-12,WEEKDAY,10,TRAIN,SW4,1515,613
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,SW4,792,345
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,TE12,234,861
2022-12,WEEKDAY,7,TRAIN,TE12,702,4010
2022-12,WEEKDAY,12,TRAIN,DT2,1917,722
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT2,896,385
2022-12,WEEKDAY,21,TRAIN,DT33,3478,15929
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,DT33,1908,7175
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1109,1327
2022-12,WEEKDAY,16,TRAIN,PW5,1509,2168
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS28,1616,681
2022-12,WEEKDAY,17,TRAIN,NS28,2141,1219
2022-12,WEEKDAY,7,TRAIN,TE4,2979,5894
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,TE4,632,986
2022-12,WEEKDAY,22,TRAIN,NE10,3649,8887
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NE10,1866,4161
2022-12,WEEKDAY,11,TRAIN,PB6/DT1,20164,7107
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,BP6,2420,5671
2022-12,WEEKDAY,11,TRAIN,BP6,4768,9800
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT1,13250,4518
2022-12,WEEKDAY,11,TRAIN,DT1,20164,7107
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,PB6/DT1,13250,4518
2022-12,WEEKDAY,13,TRAIN,BP4,1413,1558
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,BP4,695,497
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,EW8,2323,7052
2022-12,WEEKDAY,8,TRAIN,CC9,15030,17923
2022-12,WEEKDAY,8,TRAIN,EW8/CC9,8714,30503
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,2323,7052
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,CC9,3677,4056
2022-12,WEEKDAY,8,TRAIN,EW8,8714,30503
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,DT10,19,15
2022-12,WEEKDAY,5,TRAIN,DT10,131,63
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,TE11,14,7
2022-12,WEEKDAY,5,TRAIN,TE11,34,10
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT22,5193,4812
2022-12,WEEKDAY,19,TRAIN,DT22,6844,10929
2022-12,WEEKDAY,8,TRAIN,TE1,1908,14480
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,TE1,905,836
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC17,377,269
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,TE9,504,176
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,377,269
2022-12,WEEKDAY,6,TRAIN,CC17,1957,947
2022-12,WEEKDAY,6,TRAIN,CC17/TE9,1957,947
2022-12,WEEKDAY,6,TRAIN,TE9,2057,609
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC25,637,1635
2022-12,WEEKDAY,21,TRAIN,CC25,1654,3421
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,SE2,2659,1236
2022-12,WEEKDAY,11,TRAIN,SE2,4963,2474
2022-12,WEEKDAY,12,TRAIN,NS5,20699,12768
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS5,11016,7386
2022-12,WEEKDAY,10,TRAIN,DT8,2126,1848
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,DT8,1261,784
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW22,1769,1767
2022-12,WEEKDAY,13,TRAIN,EW22,5775,8278
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,3761,1284
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS9,7876,8964
2022-12,WEEKDAY,7,TRAIN,NS9,44076,38680
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,TE2,3761,1284
2022-12,WEEKDAY,7,TRAIN,NS9/TE2,27229,4991
2022-12,WEEKDAY,7,TRAIN,TE2,27229,4991
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,TE4,45,83
2022-12,WEEKDAY,0,TRAIN,TE4,34,105
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,BP11,110,538
2022-12,WEEKDAY,23,TRAIN,BP11,143,1152
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW2,12138,10168
2022-12,WEEKDAY,11,TRAIN,EW2,21817,19175
2022-12,WEEKDAY,11,TRAIN,DT32,11811,10519
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW2/DT32,6521,5450
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT32,6521,5450
2022-12,WEEKDAY,11,TRAIN,EW2/DT32,11811,10519
2022-12,WEEKDAY,11,TRAIN,DT20,2711,2585
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT20,1330,1451
2022-12,WEEKDAY,14,TRAIN,TE7,2505,2565
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE7,1472,1347
2022-12,WEEKDAY,9,TRAIN,NE11,5569,4034
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,NE11,2364,1238
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,DT13,4159,3156
2022-12,WEEKDAY,18,TRAIN,DT13,12488,8994
2022-12,WEEKDAY,13,TRAIN,DT7,2670,2387
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT7,1077,994
2022-12,WEEKDAY,17,TRAIN,NS17,19267,10744
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CC15,10839,12943
2022-12,WEEKDAY,17,TRAIN,NS17/CC15,19267,10744
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,5482,3725
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS17,5482,3725
2022-12,WEEKDAY,17,TRAIN,CC15,25061,35008
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC12,760,715
2022-12,WEEKDAY,7,TRAIN,CC12,4837,3949
2022-12,WEEKDAY,16,TRAIN,NE6,26404,20940
2022-12,WEEKDAY,16,TRAIN,NS24,5584,5126
2022-12,WEEKDAY,16,TRAIN,CC1,5584,5126
2022-12,WEEKDAY,16,TRAIN,NS24/NE6/CC1,5584,5126
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS24,3248,2965
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NE6,14172,12453
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,CC1,3248,2965
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,3248,2965
2022-12,WEEKDAY,0,TRAIN,NS7,911,1316
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NS7,570,888
2022-12,WEEKDAY,17,TRAIN,TE7,5997,3771
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE7,1758,1384
2022-12,WEEKDAY,7,TRAIN,EW2,30971,17802
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,3815,3206
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT32,3815,3206
2022-12,WEEKDAY,7,TRAIN,DT32,26411,14613
2022-12,WEEKDAY,7,TRAIN,EW2/DT32,26411,14613
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,EW2,5770,4403
2022-12,WEEKDAY,21,TRAIN,NS9,25718,29050
2022-12,WEEKDAY,21,TRAIN,NS9/TE2,3794,13079
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,2342,6541
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,TE2,2342,6541
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS9,12258,12632
2022-12,WEEKDAY,21,TRAIN,TE2,3794,13079
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,CC24,997,3110
2022-12,WEEKDAY,8,TRAIN,CC24,3765,43888
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,BP8,601,504
2022-12,WEEKDAY,12,TRAIN,BP8,1181,1018
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,EW28,9484,9336
2022-12,WEEKDAY,18,TRAIN,EW28,30113,35406
2022-12,WEEKDAY,10,TRAIN,BP2,2573,717
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1405,510
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW20,639,1760
2022-12,WEEKDAY,23,TRAIN,EW20,1423,3407
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,NE15,801,27
2022-12,WEEKDAY,5,TRAIN,NE15,3892,161
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,EW19,4957,5546
2022-12,WEEKDAY,18,TRAIN,EW19,20442,22221
2022-12,WEEKDAY,20,TRAIN,BP9,919,1737
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,BP9,455,620
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,BP10,329,1324
2022-12,WEEKDAY,22,TRAIN,BP10,628,2737
2022-12,WEEKDAY,22,TRAIN,EW8,13913,6244
2022-12,WEEKDAY,22,TRAIN,EW8/CC9,13913,6244
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW8,6476,3251
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW8/CC9,6476,3251
2022-12,WEEKDAY,22,TRAIN,CC9,7964,7486
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC9,3906,4049
2022-12,WEEKDAY,21,TRAIN,NS27,1700,566
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CE2,217,456
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,TE20,100,291
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS27,873,2013
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,217,456
2022-12,WEEKDAY,21,TRAIN,NS27/CE2/TE20,286,239
2022-12,WEEKDAY,21,TRAIN,CE2,286,239
2022-12,WEEKDAY,21,TRAIN,TE20,92,219
2022-12,WEEKDAY,6,TRAIN,PE1,2525,418
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,PE1,560,150
2022-12,WEEKDAY,8,TRAIN,NS15,19878,46866
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,NS15,4558,3866
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,TE19,659,390
2022-12,WEEKDAY,16,TRAIN,TE19,2929,1042
2022-12,WEEKDAY,23,TRAIN,SW7,89,1037
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,SW7,68,529
2022-12,WEEKDAY,20,TRAIN,DT3,1835,5479
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,DT3,1058,2267
2022-12,WEEKDAY,12,TRAIN,CC12,3607,2197
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC12,2199,1070
2022-12,WEEKDAY,12,TRAIN,CC19,4255,3946
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC19,2410,2399
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,237,302
2022-12,WEEKDAY,12,TRAIN,DT9,538,619
2022-12,WEEKDAY,12,TRAIN,CC19/DT9,538,619
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT9,237,302
2022-12,WEEKDAY,19,TRAIN,NS15,18216,14552
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS15,3662,4271
2022-12,WEEKDAY,6,TRAIN,TE4,1059,1858
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,TE4,304,433
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,DT8,13,106
2022-12,WEEKDAY,0,TRAIN,DT8,7,109
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT7,417,1264
2022-12,WEEKDAY,7,TRAIN,DT7,1580,5787
2022-12,WEEKDAY,14,TRAIN,NS14,15748,14779
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,NS14,9550,8035
2022-12,WEEKDAY,13,TRAIN,PW3,440,477
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,PW3,275,284
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,DT23,845,946
2022-12,WEEKDAY,14,TRAIN,DT23,1571,1867
2022-12,WEEKDAY,7,TRAIN,PE5,9330,1548
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,PE5,1432,422
2022-12,WEEKDAY,20,TRAIN,CC2,2084,1208
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,CC2,780,638
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,PW4,1699,1385
2022-12,WEEKDAY,21,TRAIN,PW4,2752,3174
2022-12,WEEKDAY,20,TRAIN,CC6,8210,3103
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,CC6,3955,2611
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,PW3,266,228
2022-12,WEEKDAY,10,TRAIN,PW3,439,398
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE3,1620,2370
2022-12,WEEKDAY,19,TRAIN,TE3,4093,8356
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CC5,2424,1830
2022-12,WEEKDAY,17,TRAIN,CC5,7098,3092
2022-12,WEEKDAY,11,TRAIN,BP2,2178,885
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1295,550
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CG1,234,821
2022-12,WEEKDAY,7,TRAIN,CG1,598,3149
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,558,2372
2022-12,WEEKDAY,7,TRAIN,CG1/DT35,1325,15131
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT35,558,2372
2022-12,WEEKDAY,7,TRAIN,DT35,1325,15131
2022-12,WEEKDAY,10,TRAIN,EW24/NS1,21378,49183
2022-12,WEEKDAY,10,TRAIN,EW24,21378,49183
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW24,10913,26316
2022-12,WEEKDAY,10,TRAIN,NS1,21378,49183
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NS1,10913,26316
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW24/NS1,10913,26316
2022-12,WEEKDAY,5,TRAIN,NE5,244,6
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,NE5,127,8
2022-12,WEEKDAY,17,TRAIN,BP1,5845,4015
2022-12,WEEKDAY,17,TRAIN,NS4/BP1,5845,4015
2022-12,WEEKDAY,17,TRAIN,NS4,32885,45019
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,BP1,1885,1658
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS4,12042,14455
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS4/BP1,1885,1658
2022-12,WEEKDAY,10,TRAIN,DT3,5712,1836
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,DT3,3334,1048
2022-12,WEEKDAY,5,TRAIN,TE7,315,97
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,TE7,40,11
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,BP10,153,752
2022-12,WEEKDAY,23,TRAIN,BP10,181,1405
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC2,536,1376
2022-12,WEEKDAY,9,TRAIN,CC2,1019,5459
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,7480,7096
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW2,12928,12176
2022-12,WEEKDAY,13,TRAIN,DT32,13436,12907
2022-12,WEEKDAY,13,TRAIN,EW2,24085,22734
2022-12,WEEKDAY,13,TRAIN,EW2/DT32,13436,12907
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT32,7480,7096
2022-12,WEEKDAY,18,TRAIN,NS15,39584,20793
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS15,4313,5210
2022-12,WEEKDAY,21,TRAIN,PTC,21246,27088
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NE17,10956,12675
2022-12,WEEKDAY,21,TRAIN,NE17,21246,27088
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,10956,12675
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,PTC,10956,12675
2022-12,WEEKDAY,21,TRAIN,NE17/PTC,21246,27088
2022-12,WEEKDAY,13,TRAIN,SW4,1365,1329
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,SW4,672,583
2022-12,WEEKDAY,6,TRAIN,EW22,3341,3364
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW22,742,557
2022-12,WEEKDAY,12,TRAIN,DT28,6304,3751
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT28,3632,1727
2022-12,WEEKDAY,7,TRAIN,TE8,4200,3536
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,TE8,784,1002
2022-12,WEEKDAY,15,TRAIN,NS12,7297,7932
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NS12,4833,4334
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NS11,549,3935
2022-12,WEEKDAY,0,TRAIN,NS11,725,5323
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,EW6,3711,4893
2022-12,WEEKDAY,18,TRAIN,EW6,10514,17867
2022-12,WEEKDAY,22,TRAIN,BP1,1471,1447
2022-12,WEEKDAY,22,TRAIN,NS4,8168,21236
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS4,4383,10684
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,BP1,770,862
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,770,862
2022-12,WEEKDAY,22,TRAIN,NS4/BP1,1471,1447
2022-12,WEEKDAY,7,TRAIN,NS17/CC15,23498,7656
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS17,3831,1402
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,3831,1402
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC15,3169,3264
2022-12,WEEKDAY,7,TRAIN,NS17,23498,7656
2022-12,WEEKDAY,7,TRAIN,CC15,18728,16103
2022-12,WEEKDAY,9,TRAIN,CC9,10602,13856
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,3813,13199
2022-12,WEEKDAY,9,TRAIN,EW8/CC9,7334,23690
2022-12,WEEKDAY,9,TRAIN,EW8,7334,23690
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW8,3813,13199
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC9,4470,5981
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,STC,8121,3853
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NE16,8121,3853
2022-12,WEEKDAY,7,TRAIN,NE16,52718,18002
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NE16/STC,8121,3853
2022-12,WEEKDAY,7,TRAIN,NE16/STC,52718,18002
2022-12,WEEKDAY,7,TRAIN,STC,52718,18002
2022-12,WEEKDAY,14,TRAIN,PE5,3217,3079
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,PE5,1808,1626
2022-12,WEEKDAY,23,TRAIN,EW7,1180,5958
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW7,684,3187
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,TE7,141,655
2022-12,WEEKDAY,23,TRAIN,TE7,249,1327
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NE10,4999,4839
2022-12,WEEKDAY,16,TRAIN,NE10,9906,10075
2022-12,WEEKDAY,14,TRAIN,BP4,1486,1357
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,BP4,622,582
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW8/CC9,1194,1528
2022-12,WEEKDAY,6,TRAIN,EW8/CC9,4401,6143
2022-12,WEEKDAY,6,TRAIN,EW8,4401,6143
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW8,1194,1528
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC9,2805,1235
2022-12,WEEKDAY,6,TRAIN,CC9,8934,4105
